HOMO,r2,r3,a3,r4,a4,d4,r5,a5,d5,r6,a6,d6,r7,a7,d7,r8,a8,d8,r9,a9,d9,r10,a10,d10,r11,a11,d11,r12,a12,d12,r13,a13,d13,r14,a14,d14,r15,a15,d15,r16,a16,d16,r17,a17,d17,r18,a18,d18,r19,a19,d19,r20,a20,d20,r21,a21,d21,r22,a22,d22,r23,a23,d23,r24,a24,d24,r25,a25,d25,r26,a26,d26,r27,a27,d27,r28,a28,d28,r29,a29,d29,r30,a30,d30,r31,a31,d31,r32,a32,d32,r33,a33,d33,r34,a34,d34,r35,a35,d35,r36,a36,d36,r37,a37,d37,r38,a38,d38,r39,a39,d39,r40,a40,d40,r41,a41,d41,r42,a42,d42,r43,a43,d43,r44,a44,d44,r45,a45,d45,r46,a46,d46,r47,a47,d47,r48,a48,d48,r49,a49,d49
-0.1604,1.5228,1.5582,111.92,1.5227,108.93,60.77,1.5569,114.28,314.8,1.3522,123.89,18.73,1.4774,126.44,179.04,1.3519,126.92,325.42,1.43,126.09,179.0,1.4553,116.41,174.33,1.3787,123.33,181.1,1.465,120.69,182.63,1.4198,122.47,272.41,1.4223,115.48,177.77,1.4285,124.07,176.13,1.5491,104.15,192.7,1.554,110.67,76.54,1.5136,110.1,199.42,1.4782,125.96,357.18,1.5448,125.97,354.42,1.0825,104.54,117.31,1.0815,113.63,243.52,1.0803,112.55,178.13,1.0971,111.03,301.88,1.083,109.58,193.07,1.1092,109.41,75.68,1.1035,112.17,145.52,1.111,109.4,358.24,1.1155,117.96,353.39,1.125,122.6,344.27,1.1145,116.4,96.7,1.0843,122.55,355.75,1.0854,105.07,302.61,1.0973,120.81,180.19,1.1185,119.09,56.69,1.0909,112.87,295.05,1.0874,120.3,171.86,1.0912,112.1,54.54,1.0863,101.61,45.66,1.1005,115.34,288.11,1.1263,111.94,166.62,1.0873,115.12,353.97,1.0932,107.38,231.56,1.0896,104.68,123.68,1.0841,108.12,2.54,1.0858,111.18,251.65,1.094,116.8,124.41,1.1423,121.69,353.59,1.2567,121.77,179.59
-0.1633,1.5489,1.5251,113.74,1.5291,105.27,64.73,1.5088,115.16,310.62,1.3961,124.83,19.76,1.4784,128.62,177.21,1.3771,123.89,327.08,1.4494,122.97,178.78,1.3853,117.09,178.38,1.3883,127.31,180.64,1.4609,124.09,180.83,1.4032,121.3,273.93,1.4067,112.5,180.81,1.4702,123.89,181.07,1.5825,106.46,191.87,1.4952,109.96,75.3,1.5402,112.71,203.89,1.5719,126.78,357.82,1.4773,128.72,353.07,1.0839,105.04,115.12,1.0869,109.93,235.7,1.0765,111.83,181.33,1.095,110.75,309.12,1.0873,109.73,184.59,1.0957,108.98,71.7,1.1036,115.71,146.32,1.0841,114.64,4.05,1.0829,116.77,0.98,1.1354,114.77,344.34,1.1231,114.44,100.85,1.0997,118.64,359.54,1.0831,112.69,306.42,1.0807,114.54,182.03,1.0788,106.22,63.31,1.083,116.78,290.37,1.0816,112.84,172.66,1.0886,109.94,53.39,1.0948,108.95,49.31,1.0875,110.46,293.21,1.0763,119.6,168.81,1.086,102.0,3.47,1.0842,113.83,234.46,1.0863,110.33,116.8,1.097,112.51,8.35,1.077,110.29,236.6,1.0893,116.36,121.4,1.1263,122.6,353.47,1.2571,122.2,175.96
-0.1604,1.5205,1.5885,111.01,1.5192,106.74,63.88,1.5244,114.82,312.49,1.3996,123.85,16.87,1.4507,124.9,181.56,1.3638,127.55,322.29,1.4615,126.17,181.38,1.4342,116.59,183.55,1.3314,123.4,187.26,1.5034,122.5,177.58,1.4348,122.16,263.38,1.3999,117.29,173.93,1.408,126.78,184.15,1.5439,104.81,191.7,1.5662,111.17,74.45,1.5395,112.83,204.44,1.4537,125.49,2.12,1.5366,125.56,3.83,1.0839,113.62,118.88,1.0933,107.49,234.45,1.087,116.65,182.52,1.0863,107.52,302.94,1.0954,106.48,193.62,1.0954,114.33,69.64,1.0954,116.7,147.89,1.0815,118.29,359.67,1.1058,119.35,351.45,1.1135,121.01,2.65,1.1133,118.54,72.02,1.0895,116.77,357.6,1.0828,113.19,301.72,1.0773,113.39,181.16,1.0812,112.19,60.89,1.0859,113.84,289.77,1.0896,114.53,171.57,1.0873,108.49,59.17,1.0871,111.32,48.65,1.092,107.27,293.31,1.0867,117.71,173.51,1.0758,109.78,359.21,1.0798,108.82,242.34,1.0915,109.15,123.8,1.1393,111.21,352.18,1.0916,109.29,234.33,1.0802,114.74,116.18,1.133,120.97,2.22,1.2713,118.16,185.75
-0.1615,1.5802,1.4817,113.52,1.4784,109.43,62.72,1.5734,114.19,311.27,1.3824,120.81,19.13,1.4955,124.76,182.61,1.4022,124.72,322.2,1.4569,126.13,184.12,1.4775,116.26,177.87,1.3996,120.81,177.71,1.4733,116.33,179.2,1.4205,126.57,273.88,1.4001,119.64,184.05,1.4353,124.77,183.6,1.5194,107.74,192.71,1.6,108.29,78.13,1.5285,113.0,203.58,1.4522,124.65,354.31,1.531,123.82,355.8,1.0938,101.54,122.36,1.0932,109.44,232.74,1.0933,104.98,178.4,1.0807,110.05,302.69,1.0889,111.85,192.96,1.0948,113.4,67.99,1.1206,119.65,150.83,1.0964,120.49,6.82,1.086,115.69,357.92,1.1389,115.56,345.21,1.1111,118.78,103.08,1.0782,117.71,356.23,1.0918,112.62,297.7,1.096,114.48,181.74,1.087,114.56,67.24,1.0919,105.51,293.67,1.0792,110.75,178.02,1.0833,113.56,48.18,1.098,104.93,48.0,1.0904,114.39,295.36,1.0729,117.86,168.53,1.1088,118.29,10.96,1.0979,115.27,239.4,1.0879,112.54,124.37,1.0914,111.53,9.62,1.0881,108.43,242.51,1.0832,112.47,127.16,1.1334,130.43,342.04,1.2595,117.25,177.69
-0.1687,1.5129,1.5894,111.78,1.558,106.9,63.89,1.5731,112.35,310.07,1.4234,122.93,23.69,1.4381,121.42,178.82,1.3498,128.85,319.84,1.4609,127.24,186.57,1.3905,117.2,175.29,1.3894,124.24,175.38,1.4499,122.33,182.89,1.4328,124.1,275.07,1.4231,118.11,178.68,1.428,124.58,180.02,1.5434,105.17,192.02,1.5797,109.25,75.66,1.5037,111.38,202.59,1.5172,125.49,355.1,1.5258,125.3,354.02,1.0981,117.4,119.46,1.0922,111.48,240.77,1.077,112.6,184.23,1.0978,111.87,311.62,1.0853,108.46,193.91,1.0965,106.82,76.63,1.1291,106.94,136.78,1.0811,119.91,0.83,1.0835,115.17,4.41,1.1275,118.1,346.64,1.1225,116.7,109.69,1.0812,119.2,354.93,1.0892,106.59,302.55,1.0795,104.48,182.02,1.0771,110.45,68.87,1.0857,103.77,292.33,1.079,107.7,181.68,1.0939,107.26,49.17,1.0944,108.5,48.09,1.0911,110.96,291.0,1.0836,116.57,170.76,1.0886,105.28,356.06,1.0929,103.06,246.95,1.106,115.26,131.15,1.0968,113.01,2.01,1.0971,115.85,233.17,1.0804,105.52,121.95,1.1237,122.47,353.48,1.2674,117.31,179.58
-0.1693,1.5553,1.4932,113.32,1.5533,107.92,63.66,1.557,113.26,311.39,1.3757,121.1,21.38,1.4779,122.57,176.53,1.3354,127.27,323.81,1.4621,127.33,183.06,1.418,121.45,178.33,1.3842,126.92,178.35,1.4387,120.27,177.73,1.4012,125.65,268.93,1.3972,118.64,175.53,1.4475,124.53,178.77,1.5616,104.07,191.14,1.5127,109.47,74.4,1.5315,111.64,197.88,1.5333,122.29,351.59,1.5878,124.55,2.04,1.0856,111.8,124.17,1.1006,110.23,235.93,1.0791,114.21,177.52,1.0975,108.88,305.5,1.1008,106.46,187.18,1.095,112.49,76.19,1.1018,118.07,146.87,1.0797,120.38,354.45,1.0888,117.55,354.25,1.1432,119.82,21.83,1.1256,120.16,71.55,1.0924,115.72,3.72,1.0872,111.77,309.74,1.0795,114.53,186.13,1.0902,104.04,63.22,1.0865,108.48,287.38,1.0823,111.48,174.03,1.085,114.79,55.4,1.0918,105.33,50.96,1.0852,115.29,293.53,1.0846,115.21,162.59,1.0858,114.12,7.77,1.0814,106.86,237.35,1.0888,104.44,120.24,1.0944,118.18,358.19,1.0853,113.75,241.91,1.0804,106.63,123.49,1.1457,123.81,359.61,1.2623,119.79,183.98
-0.1676,1.5172,1.5651,111.39,1.544,107.43,63.62,1.5743,114.17,311.11,1.3812,119.92,19.61,1.5125,121.48,177.67,1.3374,128.93,329.16,1.4847,127.68,182.76,1.4011,119.26,171.22,1.4059,123.27,175.06,1.4219,116.24,181.08,1.4594,127.68,273.13,1.3596,119.26,183.08,1.4451,127.59,180.08,1.5419,104.4,191.77,1.5549,108.81,76.0,1.4803,113.17,201.41,1.5254,122.09,350.55,1.5169,123.71,0.76,1.0914,112.79,115.78,1.0859,118.43,244.15,1.092,104.09,179.21,1.0885,109.93,298.2,1.0915,111.72,185.28,1.1013,108.13,79.51,1.0938,118.1,151.63,1.0931,121.88,348.47,1.0952,117.85,358.37,1.1222,120.74,350.54,1.1208,115.11,107.36,1.076,118.71,358.17,1.0788,108.26,310.73,1.1018,112.37,185.42,1.0812,112.08,69.56,1.0942,112.0,295.27,1.0788,111.75,173.74,1.0839,106.98,57.86,1.0919,107.44,46.06,1.0911,112.84,294.73,1.0775,115.89,169.6,1.0894,112.35,9.22,1.0981,105.01,244.89,1.0974,108.58,119.23,1.1103,110.91,1.86,1.0861,114.01,242.47,1.0838,109.24,118.78,1.1231,120.5,355.92,1.2533,120.21,179.64
-0.1636,1.5745,1.4738,111.38,1.5282,109.95,66.09,1.5439,112.36,311.38,1.3788,122.78,16.96,1.4765,123.93,183.8,1.3823,124.95,319.54,1.4647,127.72,184.5,1.4356,120.7,175.72,1.3593,125.82,175.63,1.4996,120.69,180.61,1.3785,127.34,279.63,1.3551,117.8,178.94,1.4687,125.21,176.9,1.5416,107.0,192.84,1.5495,110.69,74.32,1.5297,112.4,203.94,1.5081,123.29,359.54,1.5628,124.0,352.39,1.0962,103.26,124.85,1.0821,111.0,235.02,1.0855,113.53,185.47,1.1031,106.17,302.23,1.084,109.06,191.46,1.1011,105.18,66.61,1.095,111.66,148.89,1.1326,122.78,357.57,1.1189,116.68,351.84,1.1201,123.37,352.62,1.1328,111.35,113.12,1.0801,112.76,356.48,1.0834,111.35,296.95,1.0768,111.9,182.05,1.0813,110.69,57.19,1.1019,117.47,290.5,1.0839,107.91,169.82,1.0835,106.94,54.72,1.1092,107.53,53.92,1.0841,112.95,294.32,1.0789,110.53,167.58,1.0834,115.51,0.43,1.089,112.28,242.93,1.0841,114.9,120.78,1.0995,109.58,6.96,1.0864,114.89,245.0,1.0887,114.29,118.34,1.1302,116.03,355.14,1.2916,117.93,177.57
-0.1657,1.5733,1.4966,112.49,1.5154,107.71,63.84,1.5611,114.66,309.84,1.4146,120.13,20.09,1.4693,122.74,182.65,1.3829,125.95,321.4,1.4256,128.09,185.72,1.3899,120.16,179.25,1.3901,126.84,181.16,1.482,123.77,177.01,1.3854,124.92,274.54,1.3644,119.74,178.9,1.3942,127.77,176.7,1.5632,107.24,189.85,1.5719,108.26,74.68,1.5277,112.31,203.49,1.5135,123.98,352.66,1.57,123.95,348.25,1.0885,103.25,120.9,1.0876,101.64,232.46,1.085,112.47,179.97,1.0843,106.07,301.26,1.1048,104.33,184.72,1.0958,111.9,73.09,1.0981,119.74,156.23,1.0898,115.95,1.26,1.092,119.17,352.37,1.1277,121.83,337.24,1.1063,118.49,99.3,1.1052,115.3,341.54,1.0903,109.01,306.86,1.0835,108.55,174.43,1.0895,108.36,70.17,1.0765,109.64,293.97,1.0825,106.06,174.22,1.0799,111.3,57.45,1.0931,104.04,46.55,1.0893,106.77,297.08,1.0988,122.16,169.05,1.1005,109.49,8.35,1.0922,113.44,243.5,1.0799,102.93,124.82,1.0774,108.17,12.86,1.1123,111.03,245.55,1.0799,110.6,130.8,1.1231,120.86,2.8,1.3004,120.79,177.2
-0.161,1.5183,1.5936,111.45,1.523,107.49,62.32,1.5744,114.76,311.64,1.3474,121.18,20.93,1.5149,123.5,181.14,1.387,125.84,319.46,1.4194,126.51,183.83,1.4301,118.97,180.62,1.3804,124.45,182.74,1.4394,118.54,177.73,1.4135,126.43,267.72,1.3775,118.47,181.72,1.416,125.16,183.51,1.5361,106.17,192.36,1.541,108.16,76.56,1.4631,111.16,201.67,1.501,125.72,357.44,1.5508,123.33,359.46,1.0843,116.59,118.27,1.0812,107.31,243.24,1.0788,112.93,184.58,1.1051,109.69,303.53,1.089,115.36,189.29,1.1078,108.05,68.53,1.1166,111.9,147.41,1.082,118.26,359.97,1.0977,116.32,350.48,1.128,115.9,338.39,1.1088,118.02,94.85,1.0969,122.17,346.79,1.1093,115.31,311.81,1.0976,117.08,180.62,1.1285,115.36,61.33,1.0809,109.74,293.25,1.0802,112.21,169.58,1.0836,115.47,50.79,1.1061,107.54,50.69,1.0851,111.38,292.55,1.0825,119.11,171.4,1.0842,106.64,3.7,1.0836,114.83,239.52,1.0861,108.43,115.92,1.1056,112.94,4.5,1.0854,115.01,236.61,1.0796,109.63,120.59,1.1289,125.51,353.18,1.2555,121.44,176.53
-0.1715,1.5487,1.4867,113.61,1.5355,108.97,61.13,1.5523,114.68,314.73,1.3827,122.7,13.78,1.4472,124.94,184.31,1.3988,123.0,319.95,1.4872,124.81,183.38,1.3878,117.33,177.7,1.4526,122.97,176.21,1.4304,117.66,184.52,1.4416,121.62,273.85,1.461,115.55,183.78,1.4238,125.79,176.73,1.5278,105.71,192.32,1.554,108.17,75.0,1.503,109.85,202.18,1.5279,123.75,3.17,1.5248,128.73,0.53,1.0851,106.5,117.45,1.0821,112.04,237.76,1.0839,108.91,183.26,1.0889,110.36,295.04,1.0907,112.13,189.38,1.0981,110.77,75.3,1.0943,117.19,154.35,1.0935,116.91,357.69,1.0901,118.85,14.86,1.1391,118.86,347.83,1.13,122.01,113.89,1.0994,119.09,0.71,1.0776,114.68,302.28,1.096,110.98,176.58,1.0807,107.92,61.55,1.0965,116.27,293.68,1.0828,112.72,174.35,1.086,110.2,53.63,1.091,108.66,47.04,1.0895,107.65,291.96,1.0973,104.05,173.79,1.0956,108.21,353.95,1.1026,113.18,238.74,1.0794,117.09,115.36,1.09,116.49,353.9,1.0799,108.43,239.71,1.0944,114.72,116.76,1.1237,119.38,0.45,1.2689,119.61,173.54
-0.1633,1.5763,1.5286,113.77,1.4883,105.42,64.93,1.5206,114.48,307.92,1.3854,124.41,24.74,1.4283,125.69,179.13,1.3859,127.2,320.35,1.4624,126.42,183.5,1.4288,115.99,173.25,1.417,123.59,179.17,1.429,123.03,184.23,1.4118,123.85,277.76,1.4072,115.14,177.14,1.4472,122.88,174.98,1.4636,107.29,190.62,1.5598,108.97,70.84,1.5464,112.13,204.24,1.4899,124.64,357.17,1.5126,126.07,348.77,1.091,106.74,130.2,1.1129,114.2,240.33,1.0812,109.51,181.08,1.1067,117.91,302.84,1.0857,106.71,192.97,1.0897,108.18,74.99,1.1134,118.8,155.4,1.0883,118.42,352.13,1.0844,116.69,8.78,1.1364,119.65,347.97,1.1063,120.97,97.22,1.0858,119.95,353.85,1.1092,115.21,303.48,1.0839,112.82,171.18,1.0897,111.47,59.81,1.1271,114.68,296.95,1.0871,108.87,182.69,1.0738,109.76,59.84,1.0925,109.43,47.25,1.0952,115.14,296.93,1.0799,119.75,173.87,1.0818,119.76,5.92,1.1106,105.69,240.29,1.0809,109.42,127.05,1.0872,113.12,2.92,1.0757,111.74,240.54,1.0926,109.72,115.67,1.1337,125.39,4.55,1.2682,118.89,178.14
-0.1704,1.5163,1.5884,111.17,1.5305,107.23,65.73,1.5409,112.61,309.37,1.4012,123.69,23.3,1.4974,126.57,178.21,1.3322,126.59,326.83,1.4936,127.52,181.49,1.4058,118.09,170.18,1.399,122.91,177.36,1.4241,118.27,182.54,1.4188,128.0,274.03,1.3426,121.35,180.52,1.4031,127.66,177.63,1.5745,104.94,192.88,1.5792,109.65,74.54,1.5278,112.74,202.22,1.5118,122.96,354.49,1.5426,122.07,357.13,1.0819,113.18,121.4,1.1018,114.08,244.79,1.0863,108.07,183.08,1.083,112.9,309.6,1.0914,100.8,194.52,1.0888,114.21,70.7,1.1057,113.56,144.08,1.0974,114.79,344.94,1.086,114.23,7.16,1.127,126.07,1.84,1.1376,112.21,116.34,1.0781,118.74,0.74,1.0852,105.46,299.69,1.0743,112.03,184.98,1.081,108.11,60.84,1.0912,113.56,295.46,1.1032,116.81,170.65,1.0861,113.77,50.38,1.0882,109.89,54.88,1.087,116.15,290.23,1.0887,107.17,170.82,1.1155,112.9,3.39,1.0909,113.33,246.7,1.0792,115.56,120.14,1.0884,103.57,0.78,1.0776,109.57,240.51,1.0835,112.24,124.36,1.1377,116.67,4.31,1.3027,120.43,180.74
-0.1662,1.5396,1.5474,110.55,1.5159,107.58,59.64,1.4588,119.49,310.53,1.3663,118.69,17.0,1.5006,123.96,176.47,1.3676,130.36,332.78,1.3935,127.31,176.87,1.4515,116.92,174.7,1.3801,126.55,179.06,1.4736,119.98,181.45,1.4133,123.19,271.76,1.4003,115.36,184.19,1.3958,126.72,181.92,1.5021,108.7,193.68,1.5856,107.69,76.35,1.5045,115.75,203.65,1.4732,127.31,356.11,1.5187,125.11,357.17,1.0903,106.75,118.5,1.0785,116.69,232.61,1.0695,107.4,176.33,1.0745,111.6,301.89,1.0699,108.4,187.72,1.1102,105.93,75.22,1.1008,112.18,153.92,1.1201,112.34,352.96,1.1146,117.17,0.17,1.1421,113.54,340.2,1.124,110.51,110.61,1.1062,112.41,354.98,1.0832,107.73,309.46,1.0957,122.63,190.12,1.0816,101.25,62.65,1.1473,111.46,291.65,1.0655,111.95,165.18,1.0731,112.53,51.45,1.1335,106.3,44.68,1.0984,104.3,294.74,1.0767,116.58,173.46,1.0704,111.52,357.21,1.1371,112.88,238.43,1.0588,118.55,119.65,1.1109,112.52,359.51,1.1066,116.57,234.44,1.0678,104.72,121.9,1.1085,116.39,359.99,1.2572,123.97,173.57
-0.1675,1.5069,1.5483,112.71,1.5093,108.67,61.75,1.5746,114.75,313.25,1.3577,121.41,19.75,1.4995,125.86,176.39,1.3541,126.4,328.29,1.397,127.38,179.39,1.4012,120.12,174.01,1.4036,124.48,179.22,1.4708,119.25,180.88,1.3739,125.71,274.11,1.3751,117.75,178.55,1.4875,125.63,175.42,1.5262,105.53,193.84,1.5675,111.68,76.55,1.4943,111.05,199.41,1.5433,122.27,353.37,1.6093,124.94,355.31,1.0931,110.13,116.94,1.1381,111.33,237.26,1.1214,111.03,182.22,1.1761,108.8,293.84,1.1377,112.05,186.69,1.085,107.2,75.21,1.0713,113.55,142.56,1.0756,115.22,352.7,1.0892,121.48,4.08,1.1648,126.75,335.93,1.0973,118.17,103.48,1.1241,124.89,2.6,1.075,110.92,300.45,1.077,116.07,182.38,1.0687,112.44,65.53,1.0907,108.72,291.43,1.0683,114.2,174.74,1.0925,117.1,53.77,1.0897,103.58,45.84,1.1103,110.61,293.21,1.0599,120.4,171.85,1.1202,122.33,3.54,1.074,105.28,233.11,1.1051,113.59,124.52,1.05,114.5,0.97,1.0851,111.04,244.28,1.0804,104.5,125.16,1.1093,120.63,353.79,1.2758,122.09,177.09
-0.1623,1.5123,1.5984,110.37,1.5268,107.0,64.77,1.5211,113.02,311.46,1.3584,122.81,18.76,1.5038,122.45,178.93,1.4021,132.54,326.22,1.4153,130.44,182.69,1.4513,118.01,181.85,1.322,122.98,182.41,1.4929,118.63,171.09,1.4248,126.36,266.25,1.397,116.54,178.06,1.4362,125.7,181.11,1.5313,104.96,192.71,1.5614,109.23,74.15,1.5799,112.18,204.06,1.524,124.76,353.54,1.538,126.03,5.99,1.0742,114.45,124.24,1.0839,105.35,239.04,1.0984,108.46,191.67,1.0563,110.12,304.99,1.0901,109.96,189.34,1.0856,112.61,67.85,1.0701,108.59,150.95,1.074,115.22,359.16,1.1269,117.58,346.08,1.1044,125.43,9.8,1.1257,115.04,74.34,1.127,112.54,2.75,1.1102,114.49,306.42,1.0552,115.1,183.55,1.0804,104.46,65.85,1.1056,116.76,286.17,1.1017,106.44,159.96,1.0988,111.84,49.01,1.121,109.51,48.02,1.0734,110.98,288.09,1.0639,114.69,174.23,1.0969,109.42,12.83,1.0703,114.7,250.36,1.1043,108.89,129.6,1.054,109.32,355.97,1.0753,109.16,234.47,1.0873,113.12,117.92,1.135,123.63,10.43,1.2813,120.18,181.67
-0.1643,1.5158,1.5691,111.52,1.5286,106.36,62.51,1.5767,115.68,310.84,1.382,121.01,20.11,1.4438,124.22,177.9,1.3603,127.57,326.75,1.4181,125.74,182.84,1.4715,117.68,175.62,1.3791,124.64,176.49,1.4906,119.36,181.65,1.4528,122.62,273.73,1.3763,114.93,180.07,1.4202,124.19,175.67,1.5732,103.99,192.61,1.5482,110.73,74.99,1.5248,110.96,204.02,1.5346,126.97,353.4,1.5548,124.77,355.03,1.0849,107.68,118.34,1.0658,109.42,240.37,1.0947,114.87,172.19,1.1029,114.54,306.53,1.083,111.54,183.19,1.1268,109.74,73.38,1.085,113.65,146.56,1.0563,115.25,1.59,1.066,119.17,352.14,1.1386,121.78,342.08,1.1213,116.27,110.94,1.0408,115.59,358.91,1.1071,109.86,307.84,1.0666,108.48,184.43,1.0542,114.23,67.39,1.0623,114.77,301.08,1.1118,110.43,173.5,1.1117,104.18,60.08,1.067,110.46,48.19,1.0805,116.9,286.07,1.0583,115.59,169.76,1.1306,114.81,2.07,1.0733,113.51,237.48,1.0904,109.8,119.89,1.1154,110.88,1.69,1.1206,109.1,239.49,1.0823,112.04,124.71,1.11,122.99,356.22,1.2612,119.6,178.39
-0.1614,1.5446,1.5387,112.53,1.5577,110.11,65.25,1.5316,109.79,310.37,1.3824,124.78,19.91,1.479,125.49,179.34,1.3824,128.28,323.63,1.4499,130.53,180.81,1.4196,120.6,177.52,1.3449,124.71,179.74,1.5032,119.8,179.78,1.3814,123.35,271.5,1.3862,116.08,178.46,1.4253,127.24,179.87,1.5203,106.85,192.88,1.6115,109.45,72.12,1.5329,110.01,201.47,1.4923,120.91,357.62,1.493,127.35,1.0,1.1303,111.89,117.61,1.0986,112.51,239.23,1.0882,114.44,187.19,1.0985,110.44,292.41,1.0766,113.12,191.68,1.0928,108.61,76.06,1.1033,110.45,136.92,1.0936,117.25,349.56,1.0784,116.52,7.57,1.1109,121.1,347.18,1.1365,112.73,107.02,1.057,114.66,2.63,1.1247,104.84,306.16,1.0774,112.18,185.68,1.0893,114.28,60.68,1.044,112.74,294.7,1.0792,114.08,171.0,1.0595,104.81,59.52,1.0876,108.2,49.12,1.1133,113.93,297.36,1.1295,123.0,165.17,1.0653,112.31,1.56,1.1027,108.95,245.7,1.1189,112.42,124.63,1.0776,110.37,353.23,1.1264,113.96,231.25,1.0842,107.68,120.14,1.1084,118.83,5.21,1.2461,121.17,180.55
-0.1647,1.5721,1.5391,116.01,1.5337,104.01,60.61,1.5088,118.43,311.5,1.3616,121.99,23.64,1.4621,125.73,177.8,1.3978,125.58,320.44,1.4152,126.61,182.92,1.4393,120.88,177.25,1.3333,124.97,175.89,1.5032,117.61,177.71,1.3311,129.09,276.19,1.4123,121.66,180.25,1.3593,128.54,179.66,1.5399,107.75,192.39,1.5303,106.84,73.35,1.5114,110.69,198.72,1.5275,125.37,355.46,1.5464,124.49,358.79,1.0696,103.97,123.68,1.1019,107.21,238.92,1.0622,108.62,188.0,1.1011,108.27,301.61,1.0848,104.97,184.44,1.1218,107.51,74.17,1.0702,115.33,151.79,1.1299,115.99,350.93,1.1144,115.62,1.13,1.1092,113.65,346.89,1.1048,115.71,107.63,1.1165,112.69,355.47,1.1151,108.97,295.7,1.1104,107.52,187.89,1.0655,112.68,59.17,1.0661,117.23,294.12,1.0769,103.79,178.36,1.0998,114.14,65.56,1.13,111.15,59.39,1.0916,116.49,296.68,1.0962,104.2,175.28,1.0536,111.51,2.23,1.1148,114.59,242.51,1.1459,106.0,116.58,1.0644,112.02,3.75,1.0784,112.95,239.29,1.1508,116.93,122.09,1.1051,114.31,354.05,1.3019,121.11,179.58
-0.1608,1.5002,1.4872,115.22,1.555,109.37,62.5,1.5286,113.25,314.45,1.3618,122.43,13.63,1.4536,126.17,180.37,1.4185,126.48,326.8,1.4314,126.73,178.81,1.4774,116.79,178.25,1.362,122.8,178.62,1.5183,120.21,182.22,1.3874,121.36,277.39,1.3993,115.11,176.18,1.4388,125.3,174.99,1.507,108.47,193.91,1.5558,109.13,76.73,1.5184,111.24,203.17,1.5191,126.77,1.74,1.5132,127.5,350.61,1.0716,106.8,118.24,1.1526,112.19,240.65,1.069,114.74,193.56,1.0907,107.66,307.88,1.0961,108.21,186.87,1.1009,101.42,76.98,1.1127,116.77,150.01,1.089,114.89,353.41,1.0831,113.81,2.4,1.1307,118.58,350.59,1.0995,110.56,107.28,1.0843,118.93,354.71,1.0992,114.55,305.86,1.1107,113.26,182.38,1.0805,106.16,59.39,1.1111,114.68,294.1,1.0738,110.27,177.01,1.0839,110.04,55.45,1.1087,107.66,46.17,1.0689,107.25,295.49,1.0822,113.77,169.39,1.0953,107.95,1.69,1.0949,113.72,241.54,1.0758,107.84,120.88,1.0595,112.29,4.73,1.0912,113.25,240.19,1.0716,113.83,123.66,1.1518,117.26,3.95,1.2917,120.05,178.33
-0.1644,1.5792,1.4886,110.94,1.5265,108.81,63.81,1.5407,113.66,310.74,1.37,121.07,16.55,1.4994,122.26,180.53,1.3814,125.4,324.16,1.4715,124.55,181.93,1.4459,116.78,176.76,1.4015,121.27,176.06,1.4992,116.2,179.21,1.37,127.79,274.18,1.4115,117.05,181.58,1.4335,125.21,179.77,1.6175,106.15,193.94,1.5549,108.12,76.78,1.5266,110.65,204.34,1.5197,126.32,0.37,1.5216,125.86,3.29,1.0943,106.43,119.97,1.0858,108.33,237.19,1.0616,107.3,183.89,1.0883,108.33,298.6,1.1574,114.21,182.36,1.0954,108.64,74.36,1.0784,117.03,146.33,1.1331,113.13,348.96,1.1383,121.27,1.62,1.1204,129.43,345.92,1.098,113.56,113.48,1.1109,112.7,2.48,1.107,109.31,306.5,1.1203,115.94,190.12,1.0675,109.55,59.52,1.0995,114.85,297.01,1.1058,113.75,170.93,1.131,108.75,56.91,1.1005,107.0,51.25,1.0864,107.99,294.88,1.1056,104.36,178.57,1.0927,114.92,351.98,1.1066,109.26,243.47,1.1009,113.2,123.19,1.1096,118.47,358.21,1.0817,105.8,234.74,1.0875,118.64,120.67,1.1212,117.75,5.23,1.2877,118.73,174.81
-0.1682,1.5116,1.6052,111.59,1.5295,105.41,63.05,1.5596,116.12,311.21,1.3603,121.05,22.68,1.5105,122.96,183.82,1.3569,125.2,317.9,1.4375,124.47,187.32,1.4095,117.62,172.85,1.3896,126.69,175.4,1.4796,121.4,183.84,1.381,125.71,275.49,1.3731,116.93,179.7,1.4729,123.37,178.6,1.5527,104.42,193.23,1.5415,109.88,76.29,1.5136,111.63,202.28,1.4986,127.49,355.18,1.5742,125.6,355.02,1.0862,108.41,114.35,1.0729,114.35,237.56,1.064,110.5,184.88,1.0846,112.75,298.68,1.1308,113.51,186.7,1.1043,107.47,70.19,1.107,116.72,141.83,1.1034,114.66,346.3,1.1164,111.88,7.01,1.1186,120.42,342.83,1.1377,117.89,106.99,1.0737,123.51,354.2,1.0824,107.68,305.17,1.0621,113.01,186.26,1.0487,115.67,68.31,1.1297,114.46,291.75,1.1309,105.37,176.54,1.0686,111.24,57.31,1.0913,108.89,55.63,1.0683,110.77,291.82,1.0909,102.36,180.04,1.0768,111.57,1.01,1.0955,116.6,236.27,1.0757,118.9,124.74,1.0934,116.04,3.31,1.0713,116.57,239.96,1.0653,104.99,126.4,1.1113,114.88,347.53,1.2686,119.76,179.98
